position;id_category;id_product;reference;id_shop_default;ean13;price_tax_excluded;ecotax_tax_excluded;id_tax_rules_group;active;price_professionnel;price_particulier;price_professionnel_raw;price_particulier_raw;price_tax_included_particulier;price_tax_included_professionnel;name;link_rewrite;category;id_image;legend;final_price_tax_excluded;quantity
914;122;11372;NSB-5051889704447;1;5051889704447;0.000000;0.000000;70;1;"10.83 €";"10.83 €";10.830000;10.830000;"13.00 €";"13.00 €";"Mince alors 2 ! DVD";mince-alors-2-dvd;"DVD & Blueray";21260;;0.000000;1
913;122;11371;NSB-5051889015123;1;5051889015123;0.000000;0.000000;70;1;"25.00 €";"25.00 €";25.000000;25.000000;"30.00 €";"30.00 €";"Migmas A Tire-Largot";migmas-a-tire-largot;"DVD & Blueray";21257;;0.000000;1
912;122;11370;NSB-5051889707288;1;5051889707288;0.000000;0.000000;70;1;"10.83 €";"10.83 €";10.830000;10.830000;"13.00 €";"13.00 €";"Midnight Silence DVD";midnight-silence-dvd;"DVD & Blueray";21254;;0.000000;1
911;122;11369;NSB-5051889702979;1;5051889702979;0.000000;0.000000;70;1;"13.33 €";"13.33 €";13.330000;13.330000;"16.00 €";"16.00 €";"Meurtres à : Mulhouse & Jura DVD";meurtres-a-mulhouse-jura-dvd;"DVD & Blueray";21251;;0.000000;1
910;122;11368;NSB-7321950511303;1;7321950511303;0.000000;0.000000;70;1;"41.66 €";"41.66 €";41.660000;41.660000;"49.99 €";"49.99 €";"Marie Walewska";marie-walewska;"DVD & Blueray";;;0.000000;1
909;122;11367;NSB-3475001063281;1;3475001063281;0.000000;0.000000;70;1;"12.50 €";"12.50 €";12.500000;12.500000;"15.00 €";"15.00 €";"Maigret Blu-ray";maigret-blu-ray;"DVD & Blueray";21246;;0.000000;1
908;122;11366;NSB-5051888255421;1;5051888255421;0.000000;0.000000;70;1;"12.49 €";"12.49 €";12.490000;12.490000;"14.99 €";"14.99 €";"MORTAL KOMBAT";mortal-kombat;"DVD & Blueray";;;0.000000;1
907;122;11365;NSB-5055277026913;1;5055277026913;0.000000;0.000000;70;1;"14.48 €";"14.48 €";14.480000;14.480000;"17.38 €";"17.38 €";"MEDIEVAL 2 :TOTAL WAR THE COMPLETE EDITION";medieval-2-total-war-the-complete-edition;PC;;;0.000000;1
906;122;11364;NSB-3475001007858;1;3475001007858;0.000000;0.000000;70;1;"11.66 €";"11.66 €";11.660000;11.660000;"13.99 €";"13.99 €";"Lord of War - Edition Collector Digipack Impression Métal";lord-of-war-edition-collector-digipack-impression-metal;"DVD & Blueray";21239;;0.000000;1
905;122;11363;NSB-5051889666783;1;5051889666783;0.000000;0.000000;70;1;"8.33 €";"8.33 €";8.330000;8.330000;"10.00 €";"10.00 €";"Looney Tunes DVD";looney-tunes-dvd;"DVD & Blueray";;;0.000000;1
904;122;11362;NSB-3475001053756;1;3475001053756;0.000000;0.000000;70;1;"58.33 €";"58.33 €";58.330000;58.330000;"70.00 €";"70.00 €";Lion;lion;"DVD & Blueray";21234;;0.000000;1
903;122;11361;NSB-5051889483663;1;5051889483663;0.000000;0.000000;70;1;"39.17 €";"39.17 €";39.170000;39.170000;"47.00 €";"47.00 €";"Ligne Verte";ligne-verte;"DVD & Blueray";;;0.000000;1
902;122;11360;NSB-7321950178629;1;7321950178629;0.000000;0.000000;70;1;"6.25 €";"6.25 €";6.250000;6.250000;"7.50 €";"7.50 €";"Les rois du désert";les-rois-du-desert;"DVD & Blueray";;;0.000000;1
901;122;11359;NSB-7321950651016;1;7321950651016;0.000000;0.000000;70;1;"7.67 €";"7.67 €";7.670000;7.670000;"9.20 €";"9.20 €";"Les chevaliers du ciel";les-chevaliers-du-ciel;"DVD & Blueray";21227;;0.000000;1
900;122;11358;NSB-5051889644392;1;5051889644392;0.000000;0.000000;70;1;"12.50 €";"12.50 €";12.500000;12.500000;"15.00 €";"15.00 €";"les animaux fantastiques les crimes de rindelwald";les-animaux-fantastiques-les-crimes-de-rindelwald;"DVD & Blueray";21224;;0.000000;1
899;122;11357;NSB-5051889665212;1;5051889665212;0.000000;0.000000;70;1;"8.33 €";"8.33 €";8.330000;8.330000;"10.00 €";"10.00 €";"Les Vétos DVD";les-vetos-dvd;"DVD & Blueray";21221;;0.000000;1
898;122;11356;NSB-5051889672258;1;5051889672258;0.000000;0.000000;70;1;"12.50 €";"12.50 €";12.500000;12.500000;"15.00 €";"15.00 €";"Les Sept mercenaires Combo Blu-ray DVD";les-sept-mercenaires-combo-blu-ray-dvd;"DVD & Blueray";21218;;0.000000;1
897;122;11355;NSB-5051889710448;1;5051889710448;0.000000;0.000000;70;1;"27.50 €";"27.50 €";27.500000;27.500000;"33.00 €";"33.00 €";"Les Secrets de Dumbledore";les-secrets-de-dumbledore;"DVD & Blueray";21215;;0.000000;1
896;122;11354;NSB-3700301058812;1;3700301058812;0.000000;0.000000;70;1;"10.83 €";"10.83 €";10.830000;10.830000;"13.00 €";"13.00 €";"Les Promesses DVD";les-promesses-dvd;"DVD & Blueray";21212;;0.000000;1
895;122;11353;NSB-5051889687269;1;5051889687269;0.000000;0.000000;70;1;"12.50 €";"12.50 €";12.500000;12.500000;"15.00 €";"15.00 €";"Les Méchants Blu-ray";les-mechants-blu-ray;"DVD & Blueray";21209;;0.000000;1
894;122;11352;NSB-5051889664215;1;5051889664215;0.000000;0.000000;70;1;"8.33 €";"8.33 €";8.330000;8.330000;"10.00 €";"10.00 €";"Les Misérables DVD";les-miserables-dvd;"DVD & Blueray";21206;;0.000000;1
893;122;11351;NSB-3700301058485;1;3700301058485;0.000000;0.000000;70;1;"14.13 €";"14.13 €";14.130000;14.130000;"16.96 €";"16.96 €";"Les Enquêtes du Département V : L'Effet papillon Blu-ray";les-enquetes-du-departement-v-l-effet-papillon-blu-ray;"DVD & Blueray";21203;;0.000000;1
892;122;11350;NSB-5051889703365;1;5051889703365;0.000000;0.000000;70;1;"10.83 €";"10.83 €";10.830000;10.830000;"13.00 €";"13.00 €";"Les Disparues de Valan DVD";les-disparues-de-valan-dvd;"DVD & Blueray";21200;;0.000000;1
891;122;11349;NSB-5051889689614;1;5051889689614;0.000000;0.000000;70;1;"8.33 €";"8.33 €";8.330000;8.330000;"10.00 €";"10.00 €";"Les Deux Alfred DVD";les-deux-alfred-dvd;"DVD & Blueray";21197;;0.000000;1
890;122;11348;NSB-3475001061683;1;3475001061683;0.000000;0.000000;70;1;"5.83 €";"5.83 €";5.830000;5.830000;"7.00 €";"7.00 €";"Les Bouchetrous DVD";les-bouchetrous-dvd;"DVD & Blueray";21194;;0.000000;1
889;122;11347;NSB-3333297719186;1;3333297719186;0.000000;0.000000;70;1;"6.67 €";"6.67 €";6.670000;6.670000;"8.00 €";"8.00 €";"Les Aventures de Tintin : Le secret de la Licorne";les-aventures-de-tintin-le-secret-de-la-licorne;"DVD & Blueray";21191;;0.000000;1
888;122;11346;NSB-3459370440645;1;3459370440645;0.000000;0.000000;70;1;"12.49 €";"12.49 €";12.490000;12.490000;"14.99 €";"14.99 €";"Les Aventures de Bernard et Bianca DVD";les-aventures-de-bernard-et-bianca-dvd;"DVD & Blueray";21188;;0.000000;1
887;122;11345;NSB-5051889710424;1;5051889710424;0.000000;0.000000;70;1;"8.33 €";"8.33 €";8.330000;8.330000;"10.00 €";"10.00 €";"Les Animaux fantastiques 3 : Les Secrets de Dumbledore DVD";les-animaux-fantastiques-3-les-secrets-de-dumbledore-dvd;"DVD & Blueray";;;0.000000;1
886;122;11344;NSB-5051888250112;1;5051888250112;0.000000;0.000000;70;1;"5.83 €";"5.83 €";5.830000;5.830000;"7.00 €";"7.00 €";"Lego DC Superheros Shazam! Monstres et Magie DVD";lego-dc-superheros-shazam-monstres-et-magie-dvd;"DVD & Blueray";;;0.000000;1
885;122;11343;NSB-5051889638131;1;5051889638131;0.000000;0.000000;70;1;"10.75 €";"10.75 €";10.750000;10.750000;"12.90 €";"12.90 €";"Le territoire des autres DVD";le-territoire-des-autres-dvd;"DVD & Blueray";21181;;0.000000;1
884;122;11342;NSB-5051889638148;1;5051889638148;0.000000;0.000000;70;1;"16.43 €";"16.43 €";16.430000;16.430000;"19.72 €";"19.72 €";"Le territoire des autres Blu-ray";le-territoire-des-autres-blu-ray;"DVD & Blueray";21178;;0.000000;1
883;122;11341;NSB-5051889563600;1;5051889563600;0.000000;0.000000;70;1;"35.83 €";"35.83 €";35.833333;35.833333;"43.00 €";"43.00 €";"Le roi Arthur";le-roi-arthur;"DVD & Blueray";21175;;0.000000;1
882;122;11340;NSB-5051889014133;1;5051889014133;0.000000;0.000000;70;1;"8.33 €";"8.33 €";8.330000;8.330000;"10.00 €";"10.00 €";"Le choc des Titans [Blu-ray]";le-choc-des-titans-blu-ray-;"DVD & Blueray";23550;;0.000000;1
881;122;11339;NSB-5051889014973;1;5051889014973;0.000000;0.000000;70;1;"41.66 €";"41.66 €";41.660000;41.660000;"49.99 €";"49.99 €";"Le choc des Titans (version de 1981) [Blu-ray]";le-choc-des-titans-version-de-1981-blu-ray-;"DVD & Blueray";23554;;0.000000;1
880;122;11338;NSB-5051889676461;1;5051889676461;0.000000;0.000000;70;1;"33.11 €";"33.11 €";33.110000;33.110000;"39.73 €";"39.73 €";"Le Trésor des Walton DVD";le-tresor-des-walton-dvd;"DVD & Blueray";21166;;0.000000;1
879;122;11337;NSB-5051889704744;1;5051889704744;0.000000;0.000000;70;1;"10.83 €";"10.83 €";10.830000;10.830000;"13.00 €";"13.00 €";"Le Test DVD";le-test-dvd;"DVD & Blueray";21163;;0.000000;1
877;122;11335;NSB-5051889728740;1;5051889728740;0.000000;0.000000;70;1;"12.49 €";"12.49 €";12.490000;12.490000;"14.99 €";"14.99 €";"Le Retour [Blu-Ray]";le-retour-blu-ray-;"DVD & Blueray";;;0.000000;1
876;122;11334;NSB-5051889653417;1;5051889653417;0.000000;0.000000;70;1;"10.83 €";"10.83 €";10.830000;10.830000;"13.00 €";"13.00 €";"Le Photographe DVD";le-photographe-dvd;"DVD & Blueray";21156;;0.000000;1
875;122;11333;NSB-5051889669708;1;5051889669708;0.000000;0.000000;70;1;"10.83 €";"10.83 €";10.830000;10.830000;"13.00 €";"13.00 €";"Le Jour où j'ai brûlé mon cœur DVD";le-jour-ou-j-ai-brule-mon-coeur-dvd;"DVD & Blueray";21153;;0.000000;1
874;122;11332;NSB-5051889518310;1;5051889518310;0.000000;0.000000;70;1;"12.50 €";"12.50 €";12.500000;12.500000;"15.00 €";"15.00 €";"Le Hobbit : La désolation de Smaug [Version Longue-Blu-Ray + Copie Digitale]";le-hobbit-la-desolation-de-smaug-version-longue-blu-ray-copie-digitale-;"DVD & Blueray";21150;;0.000000;1
873;122;11331;NSB-5051889582847;1;5051889582847;0.000000;0.000000;70;1;"24.17 €";"24.17 €";24.170000;24.170000;"29.00 €";"29.00 €";"Le Fils Batman";le-fils-batman;"DVD & Blueray";21147;;0.000000;1
872;122;11330;NSB-5051888251102;1;5051888251102;0.000000;0.000000;70;1;"12.50 €";"12.50 €";12.500000;12.500000;"15.00 €";"15.00 €";"Le Cas Richard Jewell Blu-ray";le-cas-richard-jewell-blu-ray;"DVD & Blueray";;;0.000000;1
870;122;11328;NSB-5051889706939;1;5051889706939;0.000000;0.000000;70;1;"10.83 €";"10.83 €";10.830000;10.830000;"13.00 €";"13.00 €";"Land Of The Sons DVD";land-of-the-sons-dvd;"DVD & Blueray";21140;;0.000000;1
869;122;11327;NSB-5051889706922;1;5051889706922;0.000000;0.000000;70;1;"14.13 €";"14.13 €";14.130000;14.130000;"16.96 €";"16.96 €";"Land Of The Sons Blu-ray";land-of-the-sons-blu-ray;"DVD & Blueray";21137;;0.000000;1
868;122;11326;NSB-5051889688501;1;5051889688501;0.000000;0.000000;70;1;"10.83 €";"10.83 €";10.830000;10.830000;"13.00 €";"13.00 €";"Lamb DVD";lamb-dvd;"DVD & Blueray";;;0.000000;1
867;122;11325;NSB-5051889688518;1;5051889688518;0.000000;0.000000;70;1;"14.13 €";"14.13 €";14.130000;14.130000;"16.96 €";"16.96 €";"Lamb Blu-ray";lamb-blu-ray;"DVD & Blueray";21132;;0.000000;1
866;122;11324;NSB-5051889482499;1;5051889482499;0.000000;0.000000;70;1;"27.50 €";"27.50 €";27.500000;27.500000;"33.00 €";"33.00 €";"La colere des Titans";la-colere-des-titans;"DVD & Blueray";;;0.000000;1
865;122;11323;NSB-5051889664567;1;5051889664567;0.000000;0.000000;70;1;"10.83 €";"10.83 €";10.830000;10.830000;"13.00 €";"13.00 €";"La Vérité DVD";la-verite-dvd;"DVD & Blueray";21127;;0.000000;1
864;122;11322;NSB-5051888250075;1;5051888250075;0.000000;0.000000;70;1;"8.33 €";"8.33 €";8.330000;8.330000;"10.00 €";"10.00 €";"La Voie de la justice DVD";la-voie-de-la-justice-dvd;"DVD & Blueray";21124;;0.000000;1
863;122;11321;NSB-5051888250082;1;5051888250082;0.000000;0.000000;70;1;"12.50 €";"12.50 €";12.500000;12.500000;"15.00 €";"15.00 €";"La Voie de la justice Blu-ray";la-voie-de-la-justice-blu-ray;"DVD & Blueray";;;0.000000;1
862;122;11320;NSB-3475001068477;1;3475001068477;0.000000;0.000000;70;1;"8.33 €";"8.33 €";8.330000;8.330000;"10.00 €";"10.00 €";"La Tresse";la-tresse;"DVD & Blueray";21119;;0.000000;1
861;122;11319;NSB-5051888259795;1;5051888259795;0.000000;0.000000;70;1;"8.33 €";"8.33 €";8.330000;8.330000;"10.00 €";"10.00 €";"La Ruse DVD";la-ruse-dvd;"DVD & Blueray";21116;;0.000000;1
860;122;11318;NSB-5051888268230;1;5051888268230;0.000000;0.000000;70;1;"8.33 €";"8.33 €";8.333333;8.333333;"10.00 €";"10.00 €";"La Nonne 2";la-nonne-2;"DVD & Blueray";21113;;0.000000;1
859;122;11317;NSB-5051889622512;1;5051889622512;0.000000;0.000000;70;1;"12.50 €";"12.50 €";12.500000;12.500000;"15.00 €";"15.00 €";"La Nonne";la-nonne;"DVD & Blueray";21110;;0.000000;2
858;122;11316;NSB-5051888259740;1;5051888259740;0.000000;0.000000;70;1;"8.33 €";"8.33 €";8.330000;8.330000;"10.00 €";"10.00 €";"La Méthode Williams DVD";la-methode-williams-dvd;"DVD & Blueray";21107;;0.000000;1
857;122;11315;NSB-5051888259757;1;5051888259757;0.000000;0.000000;70;1;"12.50 €";"12.50 €";12.500000;12.500000;"15.00 €";"15.00 €";"La Méthode Williams Blu-ray";la-methode-williams-blu-ray;"DVD & Blueray";;;0.000000;1
856;122;11314;NSB-5051889656296;1;5051889656296;0.000000;0.000000;70;1;"33.33 €";"33.33 €";33.330000;33.330000;"40.00 €";"40.00 €";"La Mort de Superman + Superman Returns + Figurine [Édition avec figurine]";la-mort-de-superman-superman-returns-figurine-edition-avec-figurine-;"DVD & Blueray";21102;;0.000000;3
855;122;11313;NSB-7321950650163;1;7321950650163;0.000000;0.000000;70;1;"8.33 €";"8.33 €";8.330000;8.330000;"10.00 €";"10.00 €";"La Mort aux Trousses";la-mort-aux-trousses;"DVD & Blueray";21099;;0.000000;1
854;122;11312;NSB-5050582430394;1;5050582430394;0.000000;0.000000;70;1;"13.33 €";"13.33 €";13.330000;13.330000;"16.00 €";"16.00 €";"La Liste de Schindler";la-liste-de-schindler;"DVD & Blueray";21096;;0.000000;1
853;122;11311;NSB-3475001052476;1;3475001052476;0.000000;0.000000;70;1;"8.33 €";"8.33 €";8.330000;8.330000;"10.00 €";"10.00 €";"La La Land";la-la-land;"DVD & Blueray";;;0.000000;1
852;122;11310;NSB-5051889628224;1;5051889628224;0.000000;0.000000;70;1;"10.75 €";"10.75 €";10.750000;10.750000;"12.90 €";"12.90 €";"La Griffe et la dent DVD";la-griffe-et-la-dent-dvd;"DVD & Blueray";21091;;0.000000;1
851;122;11309;NSB-5051889628217;1;5051889628217;0.000000;0.000000;70;1;"16.66 €";"16.66 €";16.660000;16.660000;"19.99 €";"19.99 €";"La Griffe et la dent Blu-ray";la-griffe-et-la-dent-blu-ray;"DVD & Blueray";21088;;0.000000;1
850;122;11308;NSB-5051888246887;1;5051888246887;0.000000;0.000000;70;1;"14.17 €";"14.17 €";14.170000;14.170000;"17.00 €";"17.00 €";"La Dame Blanche";la-dame-blanche;"DVD & Blueray";;;0.000000;1
849;122;11307;NSB-5051889703723;1;5051889703723;0.000000;0.000000;70;1;"10.83 €";"10.83 €";10.830000;10.830000;"13.00 €";"13.00 €";"La Colline où rugissent les lionnes DVD";la-colline-ou-rugissent-les-lionnes-dvd;"DVD & Blueray";21083;;0.000000;1
848;122;11306;NSB-5051889704300;1;5051889704300;0.000000;0.000000;70;1;"10.83 €";"10.83 €";10.830000;10.830000;"13.00 €";"13.00 €";"La Campagne de France DVD";la-campagne-de-france-dvd;"DVD & Blueray";21080;;0.000000;1
847;122;11305;NSB-5051889710493;1;5051889710493;0.000000;0.000000;70;1;"10.83 €";"10.83 €";10.830000;10.830000;"13.00 €";"13.00 €";"La Brigade DVD";la-brigade-dvd;"DVD & Blueray";;;0.000000;1
846;122;11304;NSB-5051889005025;1;5051889005025;0.000000;0.000000;70;1;"8.33 €";"8.33 €";8.330000;8.330000;"10.00 €";"10.00 €";"L'Étrange histoire de Benjamin Button";l-etrange-histoire-de-benjamin-button;"DVD & Blueray";21075;;0.000000;1
845;122;11303;NSB-5050582605914;1;5050582605914;0.000000;0.000000;70;1;"13.33 €";"13.33 €";13.330000;13.330000;"16.00 €";"16.00 €";L'Échange (2008);l-echange-2008;"DVD & Blueray";21072;;0.000000;1
844;122;11302;NSB-5051889703624;1;5051889703624;0.000000;0.000000;70;1;"12.50 €";"12.50 €";12.500000;12.500000;"15.00 €";"15.00 €";"L'Âme des guerriers DVD";l-ame-des-guerriers-dvd;"DVD & Blueray";21069;;0.000000;1
843;122;11301;NSB-5051889703617;1;5051889703617;0.000000;0.000000;70;1;"18.85 €";"18.85 €";18.850000;18.850000;"22.62 €";"22.62 €";"L'Âme des guerriers Blu-ray";l-ame-des-guerriers-blu-ray;"DVD & Blueray";21066;;0.000000;1
842;122;11300;NSB-3475001067579;1;3475001067579;0.000000;0.000000;70;1;"8.33 €";"8.33 €";8.333333;8.333333;"10.00 €";"10.00 €";"L'abbe pierre";l-abbe-pierre;"DVD & Blueray";21063;;0.000000;1
841;122;11299;NSB-3475001014450;1;3475001014450;0.000000;0.000000;70;1;"12.49 €";"12.49 €";12.490000;12.490000;"14.99 €";"14.99 €";"L'Incroyable Hulk - Blu-Ray";l-incroyable-hulk-blu-ray;"DVD & Blueray";21060;;0.000000;1
840;122;11298;NSB-5051888246641;1;5051888246641;0.000000;0.000000;70;1;"10.83 €";"10.83 €";10.830000;10.830000;"13.00 €";"13.00 €";"L'Art du mensonge DVD";l-art-du-mensonge-dvd;"DVD & Blueray";25566;;0.000000;1
839;122;11297;NSB-5051889612216;1;5051889612216;0.000000;0.000000;70;1;"24.17 €";"24.17 €";24.166667;24.166667;"29.00 €";"29.00 €";"L'Arme Fatale-Saison 1 [Blu-Ray]";l-arme-fatale-saison-1-blu-ray-;"DVD & Blueray";21054;;0.000000;1
838;122;11296;NSB-3475001059772;1;3475001059772;0.000000;0.000000;70;1;"25.00 €";"25.00 €";25.000000;25.000000;"30.00 €";"30.00 €";"L'Adieu DVD";l-adieu-dvd;"DVD & Blueray";21051;;0.000000;1
837;122;11295;NSB-4006680092065;1;4006680092065;0.000000;0.000000;70;1;"8.33 €";"8.33 €";8.330000;8.330000;"10.00 €";"10.00 €";"L AUBERGE ESPAGNOLE";l-auberge-espagnole;"DVD & Blueray";21048;;0.000000;1
836;122;11294;NSB-5051889599784;1;5051889599784;0.000000;0.000000;70;1;"8.33 €";"8.33 €";8.330000;8.330000;"10.00 €";"10.00 €";"Kong skull island";kong-skull-island;"DVD & Blueray";;;0.000000;1
835;122;11292;NSB-5051889666530;1;5051889666530;0.000000;0.000000;70;1;"27.42 €";"27.42 €";27.420000;27.420000;"32.90 €";"32.90 €";"Kill Chain DVD";kill-chain-dvd;"DVD & Blueray";21040;;0.000000;1
834;122;11291;NSB-5051889698203;1;5051889698203;0.000000;0.000000;70;1;"34.17 €";"34.17 €";34.166667;34.166667;"41.00 €";"41.00 €";"Justice League Trilogy";justice-league-trilogy;"DVD & Blueray";;;0.000000;3
833;122;11290;NSB-5051889670513;1;5051889670513;0.000000;0.000000;70;1;"46.57 €";"46.57 €";46.570000;46.570000;"55.88 €";"55.88 €";"Justice League Dark Apokolips War Blu-ray";justice-league-dark-apokolips-war-blu-ray;"DVD & Blueray";21035;;0.000000;1
832;122;11289;NSB-5051889600992;1;5051889600992;0.000000;0.000000;70;1;"19.17 €";"19.17 €";19.170000;19.170000;"23.00 €";"23.00 €";"Justice Jeague Dark";justice-jeague-dark;"DVD & Blueray";;;0.000000;1
